mode,seed,episode,reward,length,energy,phase
normal,42,199,4325.830537,1600.0,2709.2999999999956,training
normal,42,200,4065.882815,1600.0,2737.299999999996,training
normal,42,201,4108.268995,1600.0,2685.3999999999946,training
normal,42,202,4254.215081,1600.0,2698.7999999999947,training
normal,42,203,379.095403,228.0,384.50000000000085,training
normal,42,204,1200.002235,585.0,996.8999999999985,training
normal,42,205,4409.056956,1600.0,2679.0999999999945,training
normal,42,206,4609.665814,1600.0,2631.499999999991,training
normal,42,207,802.121156,439.0,722.6999999999995,training
normal,42,208,3780.470736,1600.0,2660.999999999994,training
normal,42,209,4529.877748,1600.0,2621.4999999999923,training
normal,42,210,4344.020243,1600.0,2612.699999999987,training
normal,42,211,2871.397152,1140.0,1843.0999999999854,training
normal,42,212,4254.213063,1600.0,2613.2999999999906,training
normal,42,213,4526.660688,1600.0,2631.299999999991,training
normal,42,214,4102.280898,1600.0,2641.0999999999935,training
normal,42,215,4367.00316,1600.0,2604.899999999993,training
normal,42,216,4370.66931,1600.0,2608.89999999999,training
normal,42,217,4124.612505,1600.0,2607.2999999999897,training
normal,42,218,1666.202092,661.0,1082.6999999999985,training
normal,42,219,4506.134374,1600.0,2564.199999999989,training
normal,42,220,2345.582075,898.0,1478.5999999999922,training
normal,42,221,3440.220573,1373.0,2220.699999999984,training
normal,42,222,165.487641,78.0,122.59999999999992,training
normal,42,223,4505.127797,1600.0,2611.8999999999915,training
normal,42,224,4199.52974,1600.0,2617.5999999999894,training
normal,42,225,4653.162435,1600.0,2545.899999999987,training
normal,42,226,4266.659299,1600.0,2581.4999999999877,training
normal,42,227,4402.984173,1600.0,2589.0999999999913,training
normal,42,228,4435.793622,1600.0,2575.49999999999,training
normal,42,229,85.117844,75.0,117.99999999999994,training
normal,42,230,4565.917791,1600.0,2578.599999999988,training
normal,42,231,848.896498,345.0,542.2000000000011,training
normal,42,232,3128.814147,1254.0,2008.9999999999795,training
normal,42,233,1147.33357,483.0,768.0000000000003,training
normal,42,234,623.440127,356.0,525.7000000000023,training
normal,42,235,4400.658317,1600.0,2593.7999999999893,training
normal,42,236,3934.534699,1587.0,2541.1999999999916,training
normal,42,237,4290.48403,1600.0,2569.69999999999,training
normal,42,238,410.94296,242.0,361.80000000000086,training
normal,42,239,4255.32651,1600.0,2546.4999999999864,training
normal,42,240,2271.55297,935.0,1428.7999999999886,training
normal,42,241,4267.984665,1600.0,2553.6999999999866,training
normal,42,242,3968.621946,1600.0,2547.9999999999905,training
normal,42,243,4066.091283,1600.0,2520.499999999988,training
normal,42,244,4414.09732,1600.0,2524.6999999999857,training
normal,42,245,4616.630766,1600.0,2489.1999999999853,training
normal,42,246,210.720912,146.0,236.0000000000001,training
normal,42,247,4486.076284,1600.0,2578.3999999999896,training
normal,42,248,276.669106,154.0,250.50000000000009,training
normal,42,249,177.722673,108.0,161.5999999999999,training
normal,42,250,4647.352208,1600.0,2489.399999999986,training
normal,42,251,3666.886299,1346.0,2104.3999999999837,training
normal,42,252,4696.465449,1600.0,2552.699999999986,training
normal,42,253,4056.995553,1600.0,2574.4999999999873,training
normal,42,254,79.526473,67.0,98.79999999999995,training
normal,42,255,202.971371,115.0,177.29999999999995,training
normal,42,256,4186.089998,1600.0,2591.5999999999894,training
normal,42,257,4501.837897,1600.0,2597.499999999991,training
normal,42,258,129.485464,197.0,312.5000000000004,training
normal,42,259,154.953208,137.0,212.20000000000007,training
normal,42,260,179.846642,137.0,205.19999999999996,training
normal,42,261,4505.136053,1600.0,2573.599999999988,training
normal,42,262,4316.676426,1600.0,2539.7999999999865,training
normal,42,263,204.818553,146.0,237.99999999999997,training
normal,42,264,2831.109321,1185.0,1908.299999999985,training
normal,42,265,4573.693672,1600.0,2625.0999999999945,training
normal,42,266,70.277598,91.0,130.8999999999999,training
normal,42,267,52.557408,132.0,203.99999999999994,training
normal,42,268,4731.778366,1600.0,2617.39999999999,training
normal,42,269,4685.175406,1600.0,2661.1999999999935,training
normal,42,270,4642.331792,1600.0,2631.09999999999,training
normal,42,271,4715.78698,1600.0,2623.3999999999905,training
normal,42,272,153.915321,184.0,289.10000000000025,training
normal,42,273,4555.743888,1600.0,2581.6999999999894,training
normal,42,274,4629.256536,1600.0,2603.6999999999894,training
normal,42,275,4462.995841,1600.0,2623.3999999999915,training
normal,42,276,4526.85309,1600.0,2627.09999999999,training
normal,42,277,4842.394149,1600.0,2629.399999999991,training
normal,42,278,4702.868141,1600.0,2588.699999999989,training
normal,42,279,4564.552354,1600.0,2568.199999999988,training
normal,42,280,4624.725832,1600.0,2601.9999999999905,training
normal,42,281,4532.676874,1600.0,2575.8999999999896,training
normal,42,-1,3307.432531573533,1294.2,1973.539999999985,evaluation
heavy,42,-1,3563.0312482426416,1600.0,2569.349999999986,evaluation
slippery,42,-1,1451.1444859895796,1025.4,1738.9999999999939,evaluation
